Número de Orden,SKU,Descripción SKU,Cantidad,Largo_cm,Ancho_cm,Alto_cm,Volumen_unitario_m3,Peso_unitario_kg,Volumen_total_m3,Peso_total_kg
ORD-CL-202612-003437,SKU-00316,Cinta aisladora,4,10.4,10.5,2.0,0.000218,0.114,0.000872,0.456
ORD-CL-202612-003437,SKU-00042,Router WiFi,3,25.8,19.2,8.2,0.004062,0.698,0.012186,2.094
ORD-CL-202612-003437,SKU-00324,Pintura látex 4L,4,19.2,20.2,24.5,0.009502,5.583,0.038008,22.332
ORD-CL-202612-003437,SKU-00272,Mouse óptico,2,15.2,9.6,4.9,0.000715,0.197,0.00143,0.394
ORD-CL-202612-003437,SKU-00245,Espejo pared 80x60,2,94.3,67.2,8.1,0.051329,7.978,0.102658,15.956
ORD-CL-202612-003437,SKU-00092,Silicona cartucho,10,22.8,4.9,5.2,0.000581,0.307,0.00581,3.07
ORD-CL-202612-003437,SKU-00583,Sierra circular,4,45.6,33.6,14.8,0.022676,5.863,0.090704,23.452
ORD-CL-202612-003437,SKU-00493,Espejo pared 80x60,2,90.5,70.1,7.7,0.048849,7.408,0.097698,14.816
ORD-CL-202612-003437,SKU-00302,Alicate universal,3,21.9,6.8,2.9,0.000432,0.372,0.001296,1.116
ORD-CL-202612-003438,SKU-00472,Taladro eléctrico,1,36.9,30.7,9.8,0.011102,2.67,0.011102,2.67
ORD-CL-202612-003438,SKU-00327,Teclado inalámbrico,12,44.0,18.7,5.0,0.004114,0.828,0.049368,9.936
ORD-CL-202612-003438,SKU-00541,Smart TV 43 pulgadas,3,111.5,68.8,15.2,0.116602,13.567,0.349806,40.701
ORD-CL-202612-003438,SKU-00536,Escalera aluminio 4 peldaños,1,122.9,44.1,14.4,0.078046,7.221,0.078046,7.221
ORD-CL-202612-003438,SKU-00580,Espejo pared 80x60,4,90.6,70.5,7.9,0.05046,7.434,0.20184,29.736
ORD-CL-202612-003438,SKU-00137,Monitor 24 pulgadas,4,59.7,46.0,14.9,0.040918,5.07,0.163672,20.28
ORD-CL-202612-003438,SKU-00371,Cinta aisladora,3,10.0,9.6,2.0,0.000192,0.128,0.000576,0.384
ORD-CL-202612-003438,SKU-00231,Tarugos nylon bolsa 50u,5,12.3,8.0,2.9,0.000285,0.238,0.001425,1.19
ORD-CL-202612-003438,SKU-00378,Pintura látex 4L,4,19.1,19.0,25.8,0.009363,4.834,0.037452,19.336
ORD-CL-202612-003438,SKU-00483,Teclado inalámbrico,4,47.1,17.5,5.0,0.004121,0.861,0.016484,3.444
ORD-CL-202612-003438,SKU-00492,Tarugos nylon bolsa 50u,4,12.1,8.4,3.0,0.000305,0.271,0.00122,1.084
ORD-CL-202612-003438,SKU-00108,Espejo pared 80x60,4,87.9,67.3,8.2,0.048508,7.282,0.194032,29.128
ORD-CL-202612-003438,SKU-00399,Cable eléctrico 10m,1,26.0,25.8,7.9,0.005299,1.211,0.005299,1.211
ORD-CL-202612-003438,SKU-00813,Monitor 24 pulgadas,2,61.3,46.8,15.1,0.043319,5.189,0.086638,10.378
ORD-CL-202612-003438,SKU-00624,Cuadro decorativo 60x40,1,63.9,46.2,6.2,0.018304,2.627,0.018304,2.627
ORD-CL-202612-003438,SKU-00456,Interruptor eléctrico,1,12.5,8.3,5.8,0.000602,0.146,0.000602,0.146
ORD-CL-202612-003438,SKU-00467,Alicate universal,5,23.1,7.0,2.9,0.000469,0.347,0.002345,1.735
ORD-CL-202612-003438,SKU-00762,Lámpara mesa,10,34.3,25.6,24.8,0.021776,2.338,0.21776,23.38
ORD-CL-202612-003438,SKU-00872,Cable eléctrico 10m,3,25.5,25.0,8.1,0.005164,1.319,0.015492,3.957
ORD-CL-202612-003438,SKU-00884,Llave ajustable 8 pulgadas,2,26.0,8.0,3.0,0.000624,0.63,0.001248,1.26
ORD-CL-202612-003438,SKU-00433,Sierra circular,1,43.3,35.6,14.7,0.02266,5.12,0.02266,5.12
ORD-CL-202612-003439,SKU-00219,Escalera aluminio 4 peldaños,4,117.6,46.3,15.5,0.084396,7.601,0.337584,30.404
ORD-CL-202612-003439,SKU-00198,Llave ajustable 8 pulgadas,1,24.0,8.3,3.1,0.000618,0.595,0.000618,0.595
ORD-CL-202612-003439,SKU-00782,Alicate universal,5,22.6,7.2,3.1,0.000504,0.327,0.00252,1.635
ORD-CL-202612-003439,SKU-00476,Broca acero 10mm,1,19.5,5.1,2.9,0.000288,0.19,0.000288,0.19
ORD-CL-202612-003439,SKU-00900,Alicate universal,4,22.4,7.3,3.1,0.000507,0.351,0.002028,1.404
ORD-CL-202612-003439,SKU-00796,Mouse óptico,2,14.3,10.0,4.8,0.000686,0.202,0.001372,0.404
ORD-CL-202612-003439,SKU-00859,Escalera aluminio 4 peldaños,10,123.5,43.9,15.5,0.084036,8.112,0.84036,81.12
ORD-CL-202612-003439,SKU-00491,Monitor 24 pulgadas,2,60.9,42.9,14.5,0.037883,4.557,0.075766,9.114
ORD-CL-202612-003439,SKU-00706,Parlante Bluetooth,22,24.5,12.5,12.3,0.003767,0.872,0.082874,19.184
ORD-CL-202612-003439,SKU-00407,Tablet 10 pulgadas,5,28.4,20.9,6.0,0.003561,0.838,0.017805,4.19
ORD-CL-202612-003439,SKU-00389,Smart TV 43 pulgadas,3,105.4,67.5,14.9,0.106006,11.782,0.318018,35.346
ORD-CL-202612-003439,SKU-00088,Router WiFi,5,23.9,19.9,8.4,0.003995,0.798,0.019975,3.99
ORD-CL-202612-003439,SKU-00087,Caja herramientas plástica,1,52.4,31.4,25.6,0.042121,3.28,0.042121,3.28
ORD-CL-202612-003440,SKU-00632,Monitor 24 pulgadas,22,60.3,45.1,14.6,0.039705,4.478,0.87351,98.516
ORD-CL-202612-003440,SKU-00091,Lámpara mesa,18,35.6,24.4,26.1,0.022672,2.358,0.408096,42.444
ORD-CL-202612-003440,SKU-00610,Router WiFi,4,24.8,19.5,7.7,0.003724,0.732,0.014896,2.928
ORD-CL-202612-003441,SKU-00219,Escalera aluminio 4 peldaños,3,117.6,46.3,15.5,0.084396,7.601,0.253188,22.803
ORD-CL-202612-003441,SKU-00167,Broca acero 10mm,8,19.6,5.0,2.9,0.000284,0.197,0.002272,1.576
ORD-CL-202612-003441,SKU-00599,Tornillos caja 100u,4,8.0,6.2,4.0,0.000198,0.431,0.000792,1.724
ORD-CL-202612-003441,SKU-00573,Alicate universal,4,22.4,7.1,3.1,0.000493,0.321,0.001972,1.284
ORD-CL-202612-003441,SKU-00567,Florero cerámica,3,25.9,24.8,39.9,0.025629,2.654,0.076887,7.962
ORD-CL-202612-003441,SKU-00784,Pintura látex 1L,5,12.2,11.5,14.2,0.001992,1.274,0.00996,6.37
ORD-CL-202612-003441,SKU-00834,Clavos caja 1kg,1,15.0,10.3,5.9,0.000912,1.101,0.000912,1.101
ORD-CL-202612-003441,SKU-00629,Amoladora angular,12,38.5,33.5,12.1,0.015606,2.829,0.187272,33.948
ORD-CL-202612-003441,SKU-00017,Llave ajustable 8 pulgadas,2,24.5,7.9,3.1,0.0006,0.593,0.0012,1.186
ORD-CL-202612-003441,SKU-00097,Cable eléctrico 10m,20,23.9,25.5,7.9,0.004815,1.208,0.0963,24.16
ORD-CL-202612-003441,SKU-00515,Sierra circular,3,45.3,35.2,14.9,0.023759,5.492,0.071277,16.476
ORD-CL-202612-003442,SKU-00139,Monitor 24 pulgadas,1,60.7,45.9,14.3,0.039842,4.856,0.039842,4.856
ORD-CL-202612-003442,SKU-00410,Alicate universal,2,21.6,7.2,2.9,0.000451,0.324,0.000902,0.648
ORD-CL-202612-003442,SKU-00225,Amoladora angular,4,39.0,31.7,12.0,0.014836,3.174,0.059344,12.696
ORD-CL-202612-003442,SKU-00006,Monitor 24 pulgadas,10,59.2,46.1,14.7,0.040118,5.129,0.40118,51.29
ORD-CL-202612-003442,SKU-00372,Tarugos nylon bolsa 50u,5,11.7,8.1,2.9,0.000275,0.271,0.001375,1.355
ORD-CL-202612-003442,SKU-00329,Alicate universal,3,21.7,6.9,3.0,0.000449,0.358,0.001347,1.074
ORD-CL-202612-003442,SKU-00549,Tarugos nylon bolsa 50u,5,12.0,8.3,3.0,0.000299,0.232,0.001495,1.16
ORD-CL-202612-003442,SKU-00127,Clavos caja 1kg,11,15.5,10.3,5.9,0.000942,1.098,0.010362,12.078
ORD-CL-202612-003442,SKU-00088,Router WiFi,5,23.9,19.9,8.4,0.003995,0.798,0.019975,3.99
ORD-CL-202612-003442,SKU-00520,Smartphone caja,4,17.2,10.0,5.1,0.000877,0.618,0.003508,2.472
ORD-CL-202612-003442,SKU-00223,Manguera jardín 20m,4,34.8,34.5,14.7,0.017649,3.993,0.070596,15.972
ORD-CL-202612-003442,SKU-00105,Interruptor eléctrico,4,12.2,8.4,6.3,0.000646,0.163,0.002584,0.652
ORD-CL-202612-003442,SKU-00856,Lámpara mesa,4,33.8,26.1,24.0,0.021172,2.332,0.084688,9.328
ORD-CL-202612-003442,SKU-00088,Router WiFi,5,23.9,19.9,8.4,0.003995,0.798,0.019975,3.99
ORD-CL-202612-003442,SKU-00506,Mouse óptico,5,14.6,10.3,4.9,0.000737,0.211,0.003685,1.055
ORD-CL-202612-003442,SKU-00596,Cámara seguridad,1,20.9,15.7,9.9,0.003248,0.626,0.003248,0.626
ORD-CL-202612-003442,SKU-00274,Broca acero 10mm,4,19.5,5.1,2.9,0.000288,0.181,0.001152,0.724
ORD-CL-202612-003442,SKU-00762,Lámpara mesa,4,34.3,25.6,24.8,0.021776,2.338,0.087104,9.352
ORD-CL-202612-003442,SKU-00082,Llave ajustable 8 pulgadas,5,24.6,8.0,2.9,0.000571,0.63,0.002855,3.15
ORD-CL-202612-003442,SKU-00442,Manguera jardín 20m,1,33.7,34.0,14.3,0.016385,3.961,0.016385,3.961
ORD-CL-202612-003442,SKU-00594,Smartphone caja,1,17.5,10.3,5.2,0.000937,0.617,0.000937,0.617
ORD-CL-202612-003442,SKU-00350,Notebook 15 pulgadas,5,41.7,31.0,6.2,0.008015,1.962,0.040075,9.81
ORD-CL-202612-003442,SKU-00761,Interruptor eléctrico,1,12.3,8.2,6.2,0.000625,0.161,0.000625,0.161
ORD-CL-202612-003443,SKU-00634,Smart TV 43 pulgadas,5,111.6,70.7,15.3,0.120719,13.114,0.603595,65.57
ORD-CL-202612-003443,SKU-00768,Broca acero 10mm,3,19.5,5.0,2.9,0.000283,0.196,0.000849,0.588
ORD-CL-202612-003443,SKU-00168,Pintura látex 4L,4,20.0,19.9,24.5,0.009751,4.893,0.039004,19.572
ORD-CL-202612-003443,SKU-00810,Alicate universal,3,21.9,7.0,2.9,0.000445,0.367,0.001335,1.101
ORD-CL-202612-003443,SKU-00114,Martillo carpintero,18,32.2,11.4,3.9,0.001432,0.969,0.025776,17.442
ORD-CL-202612-003444,SKU-00385,Reloj pared,5,36.5,36.1,7.9,0.010409,1.106,0.052045,5.53
ORD-CL-202612-003444,SKU-00774,Estantería modular,5,96.7,52.3,20.2,0.10216,11.453,0.5108,57.265
ORD-CL-202612-003444,SKU-00133,Cuadro decorativo 60x40,3,63.6,44.1,6.0,0.016829,2.608,0.050487,7.824
ORD-CL-202612-003444,SKU-00609,Pintura látex 1L,5,11.6,12.3,14.2,0.002026,1.339,0.01013,6.695
ORD-CL-202612-003444,SKU-00140,Caja herramientas plástica,4,48.9,29.5,24.8,0.035775,3.446,0.1431,13.784
ORD-CL-202612-003444,SKU-00410,Alicate universal,2,21.6,7.2,2.9,0.000451,0.324,0.000902,0.648
ORD-CL-202612-003444,SKU-00872,Cable eléctrico 10m,10,25.5,25.0,8.1,0.005164,1.319,0.05164,13.19
ORD-CL-202612-003444,SKU-00373,Alicate universal,6,22.5,7.3,2.9,0.000476,0.369,0.002856,2.214
ORD-CL-202612-003444,SKU-00074,Tablet 10 pulgadas,11,28.3,20.3,6.1,0.003504,0.984,0.038544,10.824
ORD-CL-202612-003444,SKU-00736,Espejo pared 80x60,2,87.8,67.4,8.1,0.047934,8.067,0.095868,16.134
ORD-CL-202612-003444,SKU-00392,Tablet 10 pulgadas,2,27.4,19.4,6.3,0.003349,0.896,0.006698,1.792
ORD-CL-202612-003444,SKU-00051,Manguera jardín 20m,3,34.7,36.1,15.6,0.019542,4.042,0.058626,12.126
ORD-CL-202612-003444,SKU-00279,Interruptor eléctrico,1,11.4,7.8,5.9,0.000525,0.137,0.000525,0.137
ORD-CL-202612-003444,SKU-00549,Tarugos nylon bolsa 50u,3,12.0,8.3,3.0,0.000299,0.232,0.000897,0.696
ORD-CL-202612-003444,SKU-00140,Caja herramientas plástica,4,48.9,29.5,24.8,0.035775,3.446,0.1431,13.784
ORD-CL-202612-003444,SKU-00228,Smartphone caja,9,18.6,9.8,5.0,0.000911,0.558,0.008199,5.022
ORD-CL-202612-003444,SKU-00419,Tarugos nylon bolsa 50u,7,11.5,8.2,2.9,0.000273,0.242,0.001911,1.694
ORD-CL-202612-003444,SKU-00508,Alicate universal,17,22.0,7.2,3.1,0.000491,0.355,0.008347,6.035
ORD-CL-202612-003444,SKU-00784,Pintura látex 1L,3,12.2,11.5,14.2,0.001992,1.274,0.005976,3.822
ORD-CL-202612-003444,SKU-00251,Broca acero 10mm,4,20.8,5.0,2.9,0.000302,0.181,0.001208,0.724
ORD-CL-202612-003444,SKU-00855,Estantería modular,1,101.5,50.2,20.8,0.105982,11.907,0.105982,11.907
ORD-CL-202612-003444,SKU-00592,Pintura látex 4L,3,19.2,20.1,24.9,0.009609,4.946,0.028827,14.838
ORD-CL-202612-003445,SKU-00131,Espejo pared 80x60,3,93.6,67.0,7.9,0.049542,7.816,0.148626,23.448
ORD-CL-202612-003445,SKU-00526,Manguera jardín 20m,2,33.6,36.0,14.3,0.017297,4.101,0.034594,8.202
ORD-CL-202612-003445,SKU-00629,Amoladora angular,9,38.5,33.5,12.1,0.015606,2.829,0.140454,25.461
ORD-CL-202612-003445,SKU-00809,Lámpara mesa,1,33.3,24.6,26.2,0.021463,2.295,0.021463,2.295
ORD-CL-202612-003445,SKU-00320,Martillo carpintero,5,32.8,11.6,4.1,0.00156,0.928,0.0078,4.64
ORD-CL-202612-003445,SKU-00645,Lámpara mesa,1,35.7,24.8,24.3,0.021514,2.059,0.021514,2.059
ORD-CL-202612-003445,SKU-00621,Pintura látex 1L,3,11.5,12.0,13.6,0.001877,1.234,0.005631,3.702
ORD-CL-202612-003445,SKU-00358,Monitor 24 pulgadas,2,60.6,44.6,15.4,0.041623,4.824,0.083246,9.648
ORD-CL-202612-003445,SKU-00762,Lámpara mesa,3,34.3,25.6,24.8,0.021776,2.338,0.065328,7.014
ORD-CL-202612-003445,SKU-00730,Teclado inalámbrico,2,46.2,17.7,5.0,0.004089,0.915,0.008178,1.83
ORD-CL-202612-003445,SKU-00273,Manguera jardín 20m,4,34.2,36.6,14.4,0.018025,3.931,0.0721,15.724
ORD-CL-202612-003445,SKU-00434,Monitor 24 pulgadas,19,61.0,44.8,15.5,0.042358,4.79,0.804802,91.01
ORD-CL-202612-003445,SKU-00363,Notebook 15 pulgadas,1,41.7,30.3,5.8,0.007328,2.169,0.007328,2.169
ORD-CL-202612-003445,SKU-00078,Martillo carpintero,1,30.5,12.2,4.0,0.001488,0.902,0.001488,0.902
ORD-CL-202612-003445,SKU-00007,Caja herramientas plástica,5,51.8,28.7,24.9,0.037018,3.518,0.18509,17.59
ORD-CL-202612-003445,SKU-00526,Manguera jardín 20m,1,33.6,36.0,14.3,0.017297,4.101,0.017297,4.101
ORD-CL-202612-003445,SKU-00816,Smart TV 43 pulgadas,1,104.8,70.7,14.5,0.107436,12.996,0.107436,12.996
ORD-CL-202612-003446,SKU-00659,Pintura látex 4L,2,19.1,20.3,24.5,0.009499,5.294,0.018998,10.588
ORD-CL-202612-003446,SKU-00708,Tornillos caja 100u,4,7.9,5.7,4.0,0.00018,0.414,0.00072,1.656
ORD-CL-202612-003446,SKU-00626,Pintura látex 1L,5,12.1,11.5,13.5,0.001879,1.405,0.009395,7.025
ORD-CL-202612-003446,SKU-00547,Espejo pared 80x60,1,87.7,69.8,8.1,0.049584,7.353,0.049584,7.353
ORD-CL-202612-003446,SKU-00755,Pintura látex 4L,11,20.9,21.0,23.9,0.01049,4.781,0.11539,52.591
ORD-CL-202612-003446,SKU-00201,Caja herramientas plástica,9,47.5,30.0,24.9,0.035483,3.517,0.319347,31.653
ORD-CL-202612-003446,SKU-00248,Amoladora angular,4,40.8,32.2,12.5,0.016422,3.355,0.065688,13.42
ORD-CL-202612-003446,SKU-00724,Escalera aluminio 4 peldaños,26,125.3,45.0,15.5,0.087397,8.517,2.272322,221.442
ORD-CL-202612-003446,SKU-00356,Router WiFi,25,24.1,20.1,7.7,0.00373,0.779,0.09325,19.475
ORD-CL-202612-003446,SKU-00806,Sierra circular,1,44.0,33.4,15.3,0.022485,5.088,0.022485,5.088
ORD-CL-202612-003446,SKU-00584,Teclado inalámbrico,3,46.6,18.7,5.2,0.004531,0.863,0.013593,2.589
ORD-CL-202612-003446,SKU-00300,Caja herramientas plástica,4,52.4,29.0,26.1,0.039662,3.205,0.158648,12.82
ORD-CL-202612-003446,SKU-00380,Broca acero 10mm,24,19.4,5.1,3.1,0.000307,0.177,0.007368,4.248
ORD-CL-202612-003446,SKU-00282,Notebook 15 pulgadas,1,38.1,29.9,5.7,0.006493,2.169,0.006493,2.169
ORD-CL-202612-003446,SKU-00165,Alicate universal,5,22.1,6.9,3.0,0.000457,0.364,0.002285,1.82
ORD-CL-202612-003446,SKU-00356,Router WiFi,5,24.1,20.1,7.7,0.00373,0.779,0.01865,3.895
ORD-CL-202612-003446,SKU-00691,Cinta aisladora,3,9.9,9.9,2.0,0.000196,0.125,0.000588,0.375
ORD-CL-202612-003446,SKU-00529,Clavos caja 1kg,2,14.7,10.4,6.1,0.000933,1.105,0.001866,2.21
ORD-CL-202612-003446,SKU-00359,Espejo pared 80x60,4,91.7,70.0,8.2,0.052636,7.054,0.210544,28.216
ORD-CL-202612-003446,SKU-00386,Cámara seguridad,6,19.6,14.8,10.4,0.003017,0.659,0.018102,3.954
ORD-CL-202612-003446,SKU-00594,Smartphone caja,6,17.5,10.3,5.2,0.000937,0.617,0.005622,3.702
ORD-CL-202612-003446,SKU-00613,Rodillo pintura,1,28.6,25.4,8.2,0.005957,0.381,0.005957,0.381
ORD-CL-202612-003446,SKU-00862,Silicona cartucho,4,23.9,4.9,4.8,0.000562,0.321,0.002248,1.284
ORD-CL-202612-003446,SKU-00032,Parlante Bluetooth,5,24.1,11.5,11.7,0.003243,1.009,0.016215,5.045
ORD-CL-202612-003446,SKU-00470,Tarugos nylon bolsa 50u,3,12.5,7.6,3.0,0.000285,0.265,0.000855,0.795
ORD-CL-202612-003447,SKU-00116,Monitor 24 pulgadas,1,59.1,44.5,15.2,0.039975,4.474,0.039975,4.474
ORD-CL-202612-003447,SKU-00238,Tablet 10 pulgadas,7,27.1,19.5,6.3,0.003329,0.83,0.023303,5.81
ORD-CL-202612-003447,SKU-00338,Cámara seguridad,2,19.8,14.6,10.0,0.002891,0.635,0.005782,1.27
ORD-CL-202612-003447,SKU-00312,Smart TV 43 pulgadas,3,107.4,68.6,14.5,0.106831,12.838,0.320493,38.514
ORD-CL-202612-003447,SKU-00761,Interruptor eléctrico,7,12.3,8.2,6.2,0.000625,0.161,0.004375,1.127
ORD-CL-202612-003447,SKU-00878,Cámara seguridad,3,20.2,15.6,10.3,0.003246,0.593,0.009738,1.779
ORD-CL-202612-003447,SKU-00767,Cinta aisladora,23,9.7,10.1,2.0,0.000196,0.128,0.004508,2.944
ORD-CL-202612-003447,SKU-00290,Reloj pared,3,35.6,36.4,8.3,0.010755,1.169,0.032265,3.507
ORD-CL-202612-003447,SKU-00641,Cámara seguridad,1,20.6,14.6,10.4,0.003128,0.649,0.003128,0.649
ORD-CL-202612-003447,SKU-00171,Taladro eléctrico,1,39.5,30.7,10.4,0.012612,2.576,0.012612,2.576
ORD-CL-202612-003447,SKU-00477,Parlante Bluetooth,8,24.4,12.2,12.4,0.003691,1.005,0.029528,8.04
ORD-CL-202612-003447,SKU-00400,Smartphone caja,4,17.2,9.9,4.9,0.000834,0.626,0.003336,2.504
ORD-CL-202612-003447,SKU-00468,Cuadro decorativo 60x40,1,65.2,44.5,6.2,0.017989,2.622,0.017989,2.622
ORD-CL-202612-003447,SKU-00793,Manguera jardín 20m,2,34.8,33.5,15.4,0.017953,3.917,0.035906,7.834
ORD-CL-202612-003447,SKU-00365,Pintura látex 1L,1,12.1,12.4,13.6,0.002041,1.181,0.002041,1.181
ORD-CL-202612-003447,SKU-00579,Cámara seguridad,1,19.8,15.4,10.3,0.003141,0.644,0.003141,0.644
ORD-CL-202612-003447,SKU-00128,Notebook 15 pulgadas,4,39.1,30.7,6.3,0.007562,2.267,0.030248,9.068
ORD-CL-202612-003447,SKU-00571,Cámara seguridad,2,20.1,14.6,10.4,0.003052,0.608,0.006104,1.216
ORD-CL-202612-003448,SKU-00884,Llave ajustable 8 pulgadas,5,26.0,8.0,3.0,0.000624,0.63,0.00312,3.15
ORD-CL-202612-003448,SKU-00172,Sierra circular,5,42.9,33.7,15.6,0.022553,5.881,0.112765,29.405
ORD-CL-202612-003448,SKU-00176,Pintura látex 1L,5,12.4,12.3,14.2,0.002166,1.256,0.01083,6.28
ORD-CL-202612-003448,SKU-00708,Tornillos caja 100u,10,7.9,5.7,4.0,0.00018,0.414,0.0018,4.14
ORD-CL-202612-003448,SKU-00521,Cámara seguridad,5,19.2,15.0,10.4,0.002995,0.598,0.014975,2.99
ORD-CL-202612-003448,SKU-00165,Alicate universal,3,22.1,6.9,3.0,0.000457,0.364,0.001371,1.092
ORD-CL-202612-003448,SKU-00007,Caja herramientas plástica,2,51.8,28.7,24.9,0.037018,3.518,0.074036,7.036
ORD-CL-202612-003448,SKU-00893,Tornillos caja 100u,1,7.9,6.0,4.1,0.000194,0.417,0.000194,0.417
ORD-CL-202612-003448,SKU-00551,Smart TV 43 pulgadas,1,110.1,70.3,14.6,0.113004,12.067,0.113004,12.067
ORD-CL-202612-003448,SKU-00735,Caja herramientas plástica,2,51.4,28.5,25.0,0.036622,3.622,0.073244,7.244
ORD-CL-202612-003448,SKU-00642,Cámara seguridad,5,20.6,14.6,9.9,0.002978,0.648,0.01489,3.24
ORD-CL-202612-003448,SKU-00491,Monitor 24 pulgadas,2,60.9,42.9,14.5,0.037883,4.557,0.075766,9.114
ORD-CL-202612-003448,SKU-00825,Tornillos caja 100u,4,7.8,6.2,3.8,0.000184,0.449,0.000736,1.796
ORD-CL-202612-003448,SKU-00887,Manguera jardín 20m,10,34.3,36.4,15.7,0.019602,4.174,0.19602,41.74
ORD-CL-202612-003448,SKU-00456,Interruptor eléctrico,1,12.5,8.3,5.8,0.000602,0.146,0.000602,0.146
ORD-CL-202612-003448,SKU-00631,Pintura látex 4L,3,21.0,20.7,24.8,0.010781,4.644,0.032343,13.932
ORD-CL-202612-003448,SKU-00674,Smartphone caja,4,18.8,10.3,5.0,0.000968,0.602,0.003872,2.408
ORD-CL-202612-003448,SKU-00357,Smart TV 43 pulgadas,2,113.8,69.5,14.4,0.113891,13.373,0.227782,26.746
ORD-CL-202612-003448,SKU-00036,Monitor 24 pulgadas,11,61.8,46.6,14.8,0.042622,4.878,0.468842,53.658
ORD-CL-202612-003449,SKU-00576,Notebook 15 pulgadas,1,40.7,30.2,6.0,0.007375,2.034,0.007375,2.034
ORD-CL-202612-003449,SKU-00247,Smart TV 43 pulgadas,2,105.1,66.7,15.0,0.105153,13.01,0.210306,26.02
ORD-CL-202612-003449,SKU-00798,Pintura látex 1L,5,12.1,11.8,14.2,0.002027,1.392,0.010135,6.96
ORD-CL-202612-003449,SKU-00045,Cinta aisladora,2,9.8,10.0,2.1,0.000206,0.109,0.000412,0.218
ORD-CL-202612-003449,SKU-00497,Mouse óptico,4,15.3,10.3,4.8,0.000756,0.211,0.003024,0.844
ORD-CL-202612-003449,SKU-00851,Mouse óptico,2,14.3,10.3,5.1,0.000751,0.219,0.001502,0.438
ORD-CL-202612-003449,SKU-00381,Amoladora angular,2,38.2,32.2,11.7,0.014391,3.255,0.028782,6.51
ORD-CL-202612-003449,SKU-00640,Llave ajustable 8 pulgadas,2,24.7,8.0,2.9,0.000573,0.614,0.001146,1.228
ORD-CL-202612-003449,SKU-00518,Florero cerámica,4,24.5,25.1,41.9,0.025766,2.738,0.103064,10.952
ORD-CL-202612-003449,SKU-00265,Broca acero 10mm,5,20.2,5.0,3.1,0.000313,0.197,0.001565,0.985
ORD-CL-202612-003449,SKU-00613,Rodillo pintura,3,28.6,25.4,8.2,0.005957,0.381,0.017871,1.143
ORD-CL-202612-003449,SKU-00253,Caja herramientas plástica,4,50.4,31.1,24.7,0.038716,3.192,0.154864,12.768
ORD-CL-202612-003449,SKU-00610,Router WiFi,3,24.8,19.5,7.7,0.003724,0.732,0.011172,2.196
ORD-CL-202612-003449,SKU-00269,Taladro eléctrico,1,37.4,28.9,10.2,0.011025,2.725,0.011025,2.725
ORD-CL-202612-003449,SKU-00108,Espejo pared 80x60,5,87.9,67.3,8.2,0.048508,7.282,0.24254,36.41
ORD-CL-202612-003449,SKU-00192,Florero cerámica,4,25.0,23.8,41.2,0.024514,2.551,0.098056,10.204
ORD-CL-202612-003449,SKU-00342,Teclado inalámbrico,5,43.4,18.4,5.2,0.004153,0.77,0.020765,3.85
ORD-CL-202612-003449,SKU-00094,Pintura látex 4L,4,20.1,20.6,24.6,0.010186,4.769,0.040744,19.076
ORD-CL-202612-003449,SKU-00652,Caja herramientas plástica,1,50.4,30.2,25.9,0.039422,3.356,0.039422,3.356
ORD-CL-202612-003449,SKU-00516,Sierra circular,3,46.2,33.7,15.6,0.024288,5.924,0.072864,17.772
ORD-CL-202612-003449,SKU-00772,Monitor 24 pulgadas,4,60.8,43.6,15.7,0.041619,4.614,0.166476,18.456
ORD-CL-202612-003450,SKU-00157,Lámpara mesa,1,33.5,25.7,25.3,0.021782,2.202,0.021782,2.202
ORD-CL-202612-003450,SKU-00298,Tablet 10 pulgadas,1,28.3,19.3,6.0,0.003277,0.853,0.003277,0.853
ORD-CL-202612-003451,SKU-00054,Llave ajustable 8 pulgadas,1,26.2,8.1,3.1,0.000658,0.54,0.000658,0.54
ORD-CL-202612-003451,SKU-00840,Alicate universal,1,21.5,6.7,2.9,0.000418,0.346,0.000418,0.346
ORD-CL-202612-003451,SKU-00099,Smartphone caja,12,18.1,10.1,5.0,0.000914,0.597,0.010968,7.164
ORD-CL-202612-003451,SKU-00052,Florero cerámica,4,23.9,25.1,41.3,0.024775,2.52,0.0991,10.08
ORD-CL-202612-003451,SKU-00748,Espejo pared 80x60,5,89.7,67.4,8.1,0.048971,7.859,0.244855,39.295
ORD-CL-202612-003451,SKU-00110,Pintura látex 1L,2,11.9,11.9,14.6,0.002068,1.372,0.004136,2.744
ORD-CL-202612-003451,SKU-00071,Manguera jardín 20m,9,33.8,34.8,15.1,0.017761,3.973,0.159849,35.757
ORD-CL-202612-003451,SKU-00426,Tornillos caja 100u,2,7.7,5.7,4.0,0.000176,0.45,0.000352,0.9
ORD-CL-202612-003451,SKU-00343,Pintura látex 1L,5,12.3,11.7,14.3,0.002058,1.332,0.01029,6.66
ORD-CL-202612-003452,SKU-00320,Martillo carpintero,2,32.8,11.6,4.1,0.00156,0.928,0.00312,1.856
ORD-CL-202612-003452,SKU-00598,Escalera aluminio 4 peldaños,25,118.4,45.6,15.6,0.084225,8.557,2.105625,213.925
ORD-CL-202612-003452,SKU-00634,Smart TV 43 pulgadas,1,111.6,70.7,15.3,0.120719,13.114,0.120719,13.114
ORD-CL-202612-003453,SKU-00389,Smart TV 43 pulgadas,4,105.4,67.5,14.9,0.106006,11.782,0.424024,47.128
